"No.","Time","Source","Destination","Protocol","Length","Info"
"319","90.282397861","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=8381 Ack=6618 Win=65535 Len=0"
"320","91.569944476","149.154.167.99","10.0.2.15","TLSv1.2","539","Application Data"
"321","91.570018424","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=8381 Ack=7101 Win=65535 Len=0"
"322","91.615307484","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"323","91.615706581","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=7101 Ack=8564 Win=65535 Len=0"
"324","91.617090998","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"325","91.617366445","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=7101 Ack=8713 Win=65535 Len=0"
"326","91.704499392","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"327","91.704561443","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=8713 Ack=7214 Win=65535 Len=0"
"328","91.718920066","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"329","91.719353740","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=7214 Ack=8912 Win=65535 Len=0"
"334","92.210879956","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"335","92.211673261","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=7214 Ack=9095 Win=65535 Len=0"
"342","92.300737531","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"343","92.348325528","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=9095 Ack=7327 Win=65535 Len=0"
"352","94.232949186","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"353","94.233883672","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=7327 Ack=9278 Win=65535 Len=0"
"354","94.454776254","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"355","94.454890134","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=9278 Ack=7440 Win=65535 Len=0"
"356","95.338811058","149.154.167.99","10.0.2.15","TLSv1.2","185","Application Data"
"357","95.338844523","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=9278 Ack=7569 Win=65535 Len=0"
"358","95.361870050","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"359","95.362256302","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=7569 Ack=9477 Win=65535 Len=0"
"360","96.223574364","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"361","96.223918641","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=7569 Ack=9644 Win=65535 Len=0"
"362","96.318739182","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"363","96.359732788","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=9644 Ack=7682 Win=65535 Len=0"
"364","97.854888780","149.154.167.99","10.0.2.15","TLSv1.2","185","Application Data"
"365","97.854940235","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=9644 Ack=7811 Win=65535 Len=0"
"366","97.890451652","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"367","97.890837243","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=7811 Ack=9777 Win=65535 Len=0"
"368","98.242690493","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"369","98.243364466","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=7811 Ack=9926 Win=65535 Len=0"
"370","98.594313076","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"371","98.638480481","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=9926 Ack=7924 Win=65535 Len=0"
"372","100.245837623","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"373","100.246459289","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=7924 Ack=10059 Win=65535 Len=0"
"374","100.408267430","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"375","100.408317018","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=10059 Ack=8037 Win=65535 Len=0"
"376","102.245385894","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"377","102.245775292","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=8037 Ack=10226 Win=65535 Len=0"
"378","102.382913472","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"379","102.382940255","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=10226 Ack=8150 Win=65535 Len=0"
"380","104.271562411","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"381","104.272282129","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=8150 Ack=10393 Win=65535 Len=0"
"382","104.364445137","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"383","104.364523748","10.0.2.15","149.154.167.99","TCP","56","57880  >  443 [ACK] Seq=10393 Ack=8263 Win=65535 Len=0"
"384","106.292929756","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"385","106.293464586","149.154.167.99","10.0.2.15","TCP","62","443  >  57880 [ACK] Seq=8263 Ack=10576 Win=65535 Len=0"
