"No.","Time","Source","Destination","Protocol","Length","Info"
"500","112.403842154","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"501","112.403938204","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=12718 Ack=9887 Win=65535 Len=0"
"502","114.308885101","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"503","114.309250310","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=9887 Ack=12851 Win=65535 Len=0"
"504","114.390951753","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"505","114.390990760","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=12851 Ack=10000 Win=65535 Len=0"
"506","116.322622041","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"507","116.323018893","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=10000 Ack=13000 Win=65535 Len=0"
"508","116.401915437","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"509","116.402029886","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=13000 Ack=10113 Win=65535 Len=0"
"510","118.311781902","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"511","118.312062993","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=10113 Ack=13133 Win=65535 Len=0"
"512","118.395016363","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"513","118.395056619","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=13133 Ack=10226 Win=65535 Len=0"
"514","120.344121715","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"515","120.344598668","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=10226 Ack=13266 Win=65535 Len=0"
"516","120.454070325","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"517","120.454123863","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=13266 Ack=10339 Win=65535 Len=0"
"518","122.357681195","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"519","122.358038354","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=10339 Ack=13415 Win=65535 Len=0"
"520","122.483241618","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"521","122.483325513","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=13415 Ack=10452 Win=65535 Len=0"
"522","124.302924785","149.154.167.99","10.0.2.15","TLSv1.2","670","Application Data"
"523","124.302962513","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=13415 Ack=11066 Win=65535 Len=0"
"524","124.323764725","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"525","124.324050116","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11066 Ack=13564 Win=65535 Len=0"
"526","124.327137265","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"527","124.327457641","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11066 Ack=13763 Win=65535 Len=0"
"528","124.347862215","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"529","124.348138133","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11066 Ack=13912 Win=65535 Len=0"
"530","124.409764777","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"531","124.418951732","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"532","124.419265781","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11179 Ack=14061 Win=65535 Len=0"
"533","124.426105133","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"534","124.470043023","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=14061 Ack=11292 Win=65535 Len=0"
"535","126.350568767","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"536","126.350968115","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11292 Ack=14244 Win=65535 Len=0"
"537","126.430817801","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"538","126.430862187","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=14244 Ack=11405 Win=65535 Len=0"
"539","128.380915164","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"540","128.381369936","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11405 Ack=14411 Win=65535 Len=0"
"541","128.575168951","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"542","128.575208512","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=14411 Ack=11518 Win=65535 Len=0"
"543","130.360999389","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"544","130.361411428","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11518 Ack=14560 Win=65535 Len=0"
"545","130.451922656","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"546","130.451957926","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=14560 Ack=11631 Win=65535 Len=0"
"547","132.381561711","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"548","132.382117640","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=11631 Ack=14693 Win=65535 Len=0"
"549","132.466249159","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
