"No.","Time","Source","Destination","Protocol","Length","Info"
"220","56.240697875","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=5187 Ack=3906 Win=65535 Len=0"
"221","58.187873726","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"222","58.188378927","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=3906 Ack=5354 Win=65535 Len=0"
"223","58.280871610","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"224","58.280963634","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=5354 Ack=4019 Win=65535 Len=0"
"225","60.184304715","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
"226","60.184657717","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=4019 Ack=5521 Win=65535 Len=0"
"227","60.263399972","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"228","60.263485303","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=5521 Ack=4132 Win=65535 Len=0"
"229","62.178004639","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"230","62.178380340","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=4132 Ack=5654 Win=65535 Len=0"
"231","62.269233632","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"232","62.269336351","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=5654 Ack=4245 Win=65535 Len=0"
"233","63.219154965","149.154.167.99","10.0.2.15","TLSv1.2","734","Application Data"
"234","63.219189345","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=5654 Ack=4923 Win=65535 Len=0"
"235","63.242626330","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"236","63.242889916","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=4923 Ack=5837 Win=65535 Len=0"
"237","63.243646287","10.0.2.15","149.154.167.99","TLSv1.2","173","Application Data"
"238","63.243842781","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=4923 Ack=5954 Win=65535 Len=0"
"247","63.264219299","10.0.2.15","149.154.167.99","TCP","76","45992  >  443 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=2850391594 TSecr=0 WS=128"
"248","63.326996110","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"249","63.335859420","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"250","63.336223485","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5036 Ack=6137 Win=65535 Len=0"
"251","63.346374709","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [SYN, ACK] Seq=0 Ack=1 Win=65535 Len=0 MSS=1460"
"252","63.346436974","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=1 Ack=1 Win=64240 Len=0"
"253","63.348361504","10.0.2.15","149.154.167.99","TLSv1.3","754","Client Hello"
"254","63.348679572","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [ACK] Seq=1 Ack=699 Win=65535 Len=0"
"257","63.430679167","149.154.167.99","10.0.2.15","TLSv1.3","2536","Server Hello, Change Cipher Spec, Application Data"
"258","63.430831816","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=699 Ack=2481 Win=62780 Len=0"
"259","63.431847131","149.154.167.99","10.0.2.15","TLSv1.3","3278","Application Data, Application Data, Application Data"
"260","63.431890357","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=699 Ack=5703 Win=59860 Len=0"
"261","63.443371161","10.0.2.15","149.154.167.99","TLSv1.3","136","Change Cipher Spec, Application Data"
"262","63.443951982","10.0.2.15","149.154.167.99","TLSv1.3","667","Application Data"
"263","63.443983282","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [ACK] Seq=5703 Ack=779 Win=65535 Len=0"
"264","63.444447917","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [ACK] Seq=5703 Ack=1390 Win=65535 Len=0"
"266","63.525382251","149.154.167.99","10.0.2.15","TLSv1.3","359","Application Data"
"267","63.526388210","149.154.167.99","10.0.2.15","TLSv1.3","601","Application Data, Application Data"
"268","63.527078455","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=1390 Ack=6551 Win=62780 Len=0"
"272","63.547401245","10.0.2.15","149.154.167.99","TLSv1.3","148","Application Data"
"273","63.547955242","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [ACK] Seq=6551 Ack=1482 Win=65535 Len=0"
"274","63.553194100","10.0.2.15","149.154.167.99","TLSv1.3","239","Application Data"
"275","63.553675509","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [ACK] Seq=6551 Ack=1665 Win=65535 Len=0"
"278","63.637695781","149.154.167.99","10.0.2.15","TLSv1.3","251","Application Data"
"279","63.651962331","10.0.2.15","149.154.167.99","TLSv1.3","511","Application Data"
"280","63.652235030","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [ACK] Seq=6746 Ack=2120 Win=65535 Len=0"
"281","63.734714718","149.154.167.99","10.0.2.15","TLSv1.3","283","Application Data"
"282","63.743147520","10.0.2.15","149.154.167.99","TLSv1.3","205","Application Data"
"283","63.743479972","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [ACK] Seq=6973 Ack=2269 Win=65535 Len=0"
"284","63.754843819","149.154.167.99","10.0.2.15","TCP","5016","443  >  45992 [PSH, ACK] Seq=6973 Ack=2269 Win=65535 Len=4960 [TCP segment of a reassembled PDU]"
"285","63.754843936","149.154.167.99","10.0.2.15","TCP","2976","443  >  45992 [ACK] Seq=11933 Ack=2269 Win=65535 Len=2920 [TCP segment of a reassembled PDU]"
"286","63.754971695","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=2269 Ack=14853 Win=58400 Len=0"
"287","63.755135819","149.154.167.99","10.0.2.15","TCP","5816","443  >  45992 [PSH, ACK] Seq=14853 Ack=2269 Win=65535 Len=5760 [TCP segment of a reassembled PDU]"
"288","63.755151304","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=2269 Ack=20613 Win=61320 Len=0"
"289","63.825124525","149.154.167.99","10.0.2.15","TCP","2536","443  >  45992 [PSH, ACK] Seq=20613 Ack=2269 Win=65535 Len=2480 [TCP segment of a reassembled PDU]"
"290","63.825241217","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=2269 Ack=23093 Win=62780 Len=0"
"291","63.839011708","149.154.167.99","10.0.2.15","TLSv1.3","8736","Application Data, Application Data"
"292","63.839012279","149.154.167.99","10.0.2.15","TCP","5896","443  >  45992 [ACK] Seq=31773 Ack=2269 Win=65535 Len=5840 [TCP segment of a reassembled PDU]"
"293","63.839898517","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=2269 Ack=37613 Win=55480 Len=0"
"294","63.840571697","149.154.167.99","10.0.2.15","TLSv1.3","10336","Application Data [TCP segment of a reassembled PDU]"
"295","63.840729335","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=2269 Ack=47893 Win=56940 Len=0"
"296","63.907258662","149.154.167.99","10.0.2.15","TCP","2536","443  >  45992 [PSH, ACK] Seq=47893 Ack=2269 Win=65535 Len=2480 [TCP segment of a reassembled PDU]"
"297","63.907297803","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=2269 Ack=50373 Win=62780 Len=0"
"298","63.907258932","149.154.167.99","10.0.2.15","TCP","2536","443  >  45992 [PSH, ACK] Seq=50373 Ack=2269 Win=65535 Len=2480 [TCP segment of a reassembled PDU]"
"299","63.907664961","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=2269 Ack=52853 Win=62780 Len=0"
"300","63.919628048","149.154.167.99","10.0.2.15","TLSv1.3","216","Application Data"
"301","63.946688496","10.0.2.15","149.154.167.99","TLSv1.3","223","Application Data"
"302","63.947126991","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [ACK] Seq=53013 Ack=2436 Win=65535 Len=0"
"303","64.175606598","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"304","64.175904941","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5036 Ack=6336 Win=65535 Len=0"
"305","64.259794050","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"306","64.314871313","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=6336 Ack=5149 Win=65535 Len=0"
"307","66.215295831","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"308","66.215643494","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5149 Ack=6485 Win=65535 Len=0"
"309","66.294095768","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"310","66.294126263","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=6485 Ack=5262 Win=65535 Len=0"
"311","66.566336823","10.0.2.15","149.154.167.99","TLSv1.3","255","Application Data"
"312","66.566769074","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [ACK] Seq=53013 Ack=2635 Win=65535 Len=0"
"313","66.649746446","149.154.167.99","10.0.2.15","TLSv1.3","169","Application Data"
"314","66.699961936","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=2635 Ack=53126 Win=62780 Len=0"
"315","68.191454454","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"316","68.191935873","149.154.167.99","10.0.2.15","TCP","62","443  >  36714 [ACK] Seq=5262 Ack=6684 Win=65535 Len=0"
"317","68.291465743","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"318","68.291528154","10.0.2.15","149.154.167.99","TCP","56","36714  >  443 [ACK] Seq=6684 Ack=5375 Win=65535 Len=0"
"319","69.579309641","10.0.2.15","149.154.167.99","TLSv1.3","239","Application Data"
"320","69.579968513","149.154.167.99","10.0.2.15","TCP","62","443  >  45992 [ACK] Seq=53126 Ack=2818 Win=65535 Len=0"
"321","69.666441307","149.154.167.99","10.0.2.15","TLSv1.3","169","Application Data"
"322","69.666549035","10.0.2.15","149.154.167.99","TCP","56","45992  >  443 [ACK] Seq=2818 Ack=53239 Win=62780 Len=0"
"323","70.186465338","10.0.2.15","149.154.167.99","TLSv1.2","223","Application Data"
