"No.","Time","Source","Destination","Protocol","Length","Info"
"389","154.501471441","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"390","154.501711567","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12842 Ack=16289 Win=65535 Len=0"
"391","154.580356233","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"392","154.580394522","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=16289 Ack=12955 Win=65535 Len=0"
"393","156.520217418","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"394","156.520472104","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=12955 Ack=16488 Win=65535 Len=0"
"395","156.614153890","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"396","156.614264633","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=16488 Ack=13068 Win=65535 Len=0"
"397","158.548575188","10.0.2.15","149.154.167.99","TLSv1.2","255","Application Data"
"398","158.549037156","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=13068 Ack=16687 Win=65535 Len=0"
"399","158.626485242","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"400","158.627319332","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=16687 Ack=13181 Win=65535 Len=0"
"401","160.533537113","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"402","160.533941508","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=13181 Ack=16870 Win=65535 Len=0"
"403","160.610961221","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"404","160.611007012","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=16870 Ack=13294 Win=65535 Len=0"
"405","162.551667012","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"406","162.552800941","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=13294 Ack=17003 Win=65535 Len=0"
"407","162.637275707","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"408","162.637348334","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=17003 Ack=13407 Win=65535 Len=0"
"409","164.551683710","10.0.2.15","149.154.167.99","TLSv1.2","205","Application Data"
"410","164.551966303","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=13407 Ack=17152 Win=65535 Len=0"
"411","164.632743559","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"412","164.632808146","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=17152 Ack=13520 Win=65535 Len=0"
"413","166.580253008","10.0.2.15","149.154.167.99","TLSv1.2","189","Application Data"
"414","166.580743619","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=13520 Ack=17285 Win=65535 Len=0"
"415","166.659184190","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
"416","166.659227002","10.0.2.15","149.154.167.99","TCP","56","49228  >  443 [ACK] Seq=17285 Ack=13633 Win=65535 Len=0"
"417","168.558945675","10.0.2.15","149.154.167.99","TLSv1.2","239","Application Data"
"418","168.559291943","149.154.167.99","10.0.2.15","TCP","62","443  >  49228 [ACK] Seq=13633 Ack=17468 Win=65535 Len=0"
"419","168.638559814","149.154.167.99","10.0.2.15","TLSv1.2","169","Application Data"
